"","V160001","V160101","V160101f","V160101w","V160102","V160102f","V160102w","V160501","V161002","V161003","V161004","V161005","V161006","V161027","V161030","V161031","V161080x","V161082x","V161083x","V161084x","V161085x","V161086","V161087","V161088","V161089","V161090","V161091","V161092","V161093","V161094","V161095","V161096","V161112","V161114x","V161127","V161140x","V161141x","V161142x","V161158x","V161159","V161160","V161161","V161162","V161163","V161164","V161165","V161166","V161167","V161168","V161169","V161170","V161178","V161181","V161184","V161187","V161189","V161192","V161194x","V161195x","V161196x","V161197","V161198","V161201","V161204x","V161213x","V161214x","V161225x","V161226x","V161227x","V161228x","V161229x","V161231","V161232","V161233x","V161234","V161235x","V161241","V161242","V161243","V161265x","V161267","V161267x","V161268","V161270","V161275x","V161308x","V161309","V161310a","V161310b","V161310c","V161310d","V161310e","V161310f","V161310x","V161324","V161331x","V161430","V162034a","V162035","V162036a","V162045x","V162058x","V162059x","V162060x","V162061x","V162062x","V162094","V162095","V162096","V162101","V162106","V162107","V162108","V162110","V162113","V162176x","V162230x","V162231x","V162238x","V162255x","V162298","V162310","V162311","V162312","V162313","V162314","V162345","V162346","V162347","V162348","V162349","V162350","V162351","V162352","V162353","V162354","V162355","V162356","V162357","V162358","V162359","V162360","V162361","V162362","V162363","V162364","V162365","V162366","V162367"
"3000",NA,0.612,0,0.5971,0.6097,0,0.595,2,NA,3,2,1,2,NA,1,2,3,4,3,3,4,0,61,50,50,50,50,10,15,50,50,50,1,4,3,2,3,2,4,5,5,2,5,4,3,3,3,3,1,4,3,4,4,3,3,99,1,3,3,3,1,7,NA,6,4,6,4,4,3,1,2,2,3,1,3,3,2,NA,2,NA,61,10,1,10,10,NA,2,1,0,0,0,0,0,1,0,40,NA,2,1,NA,11,11,11,11,NA,2,"50","50","50","50","40","50","50","85","30","4","2","4","5","6","2","50","50","50","0","50","4","6","4","4","4","5","4","4","5","2","5","3","3","2","2","1","2","2","2","3","1","3","5"
"3001",NA,1.1584,0,1.1286,0,0,0,2,NA,2,2,1,1,NA,1,1,4,1,1,2,1,85,15,50,50,50,50,85,85,50,70,40,1,2,3,3,3,2,4,2,3,2,4,3,3,5,5,5,2,3,5,5,2,2,3,4,3,4,6,7,1,6,2,4,7,4,2,2,1,1,1,3,2,1,2,3,1,2,1,NA,62,10,1,9,50,NA,2,1,0,0,0,0,0,1,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3002",NA,1.0934,0,1.0688,1.0602,0,1.0058,2,NA,3,3,2,NA,NA,1,2,4,4,4,4,4,0,85,50,50,50,85,0,0,50,50,100,1,7,NA,3,2,5,7,5,5,4,5,3,2,1,3,3,1,5,2,1,1,7,3,4,2,2,3,1,1,7,1,7,2,7,1,2,1,1,4,3,1,4,2,5,1,3,1,NA,49,7,1,11,10,NA,2,1,0,0,0,0,0,1,0,40,0,2,1,NA,11,11,11,11,NA,2,"70","100","70","50","50","100","70","100","50","7","7","6","1","8","2","50","50","50","50","50","1","4","4","2","3","3","3","3","3","3","4","4","3","3","3","3","3","3","3","3","3","3","3"
"3003",NA,0.742,0,0.7254,0.6984,0,0.6772,2,NA,2,2,1,1,NA,1,1,2,1,1,4,1,85,1,NA,NA,50,34,98,96,47,41,50,1,1,2,4,3,2,6,2,2,2,1,3,5,5,5,5,3,3,5,NA,NA,6,3,4,2,4,2,2,1,4,2,2,4,4,4,4,5,5,2,2,1,4,2,3,1,3,3,NA,26,3,1,10,10,NA,2,1,0,0,0,0,0,1,0,17,NA,NA,NA,NA,1,30,NA,NA,NA,NA,"0","50","50","85","100","50","50","85","50","2","6","1","4","9","2","85","85","85","70","85","1","5","2","2","2","6","2","2","1","1","2","1","5","3","2","1","3","2","1","5","1","3","5"
"3004",NA,0.437,0,0.4272,0.4183,0,0.402,2,NA,2,2,1,1,NA,1,6,2,2,4,4,4,70,60,50,0,0,70,85,85,50,100,70,1,7,2,3,3,1,6,2,5,1,5,2,3,5,4,5,1,3,3,6,5,2,3,4,3,7,6,7,3,7,2,7,1,6,4,1,2,5,1,1,3,1,2,5,2,NA,2,NA,54,8,6,13,10,NA,2,1,0,0,0,0,0,1,0,25,0,1,1,NA,31,10,10,11,11,1,"51","47","54","82","97","97","98","98","31","4","1","4","5","9","2","85","89","71","17","78","4","5","2","4","2","5","2","3","2","3","6","1","1","4","1","1","4","1","2","4","4","5","5"
"3005",NA,0.8674,0,0.8479,0.8273,0,0.8066,2,NA,3,2,1,2,NA,1,1,4,2,2,2,4,25,0,50,50,45,50,60,75,50,50,75,1,7,NA,2,3,2,6,3,4,2,4,3,5,5,5,5,2,2,5,2,4,7,1,6,3,4,4,7,2,3,2,3,4,5,2,1,4,4,1,1,4,3,2,4,1,1,2,NA,31,4,1,15,10,NA,2,1,0,0,0,0,0,1,2,1,0,1,2,NA,11,10,11,11,NA,1,"100","30","70","50","70","70","100","70","75","4","4","2","2","6","2","100","100","100","85","100","4","4","3","2","4","4","4","2","4","3","3","1","4","4","3","2","5","4","2","4","3","5","5"
"3006",NA,0.6013,0,0.5823,0,0,0,2,NA,2,2,1,1,NA,1,5,4,2,4,3,4,0,0,50,0,NA,50,70,60,NA,1,1,1,7,3,4,5,4,4,5,5,5,5,3,3,5,5,5,1,5,5,1,1,1,2,1,4,7,6,7,1,1,1,7,1,1,1,1,6,6,1,1,4,1,2,5,2,NA,3,NA,44,6,4,10,10,NA,2,1,0,0,0,0,0,1,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3007",NA,0.4729,0,0.4617,0.5392,0,0.5639,2,NA,1,1,1,1,NA,1,1,4,1,1,3,1,60,0,50,50,50,30,70,70,15,85,0,1,4,NA,5,5,2,7,3,2,3,2,2,5,5,3,1,1,3,4,6,2,2,3,2,4,7,6,7,1,2,1,7,4,5,1,1,6,2,1,1,4,4,2,5,1,3,2,NA,27,3,6,10,40,NA,2,0,1,0,0,0,0,2,1,1,NA,1,2,NA,11,10,NA,NA,NA,1,"40","67","72","63","86","86","71","48","84","4","2","7","2","9","2","60","56","74","47","41","3","6","3","5","1","1","2","1","1","1","4","3","2","4","1","5","3","4","2","1","5",".","4"
"3008",NA,0.5992,0,0.584,0.6479,0,0.6702,2,NA,2,1,1,5,NA,1,2,2,4,4,4,4,0,61,31,NA,50,51,6,9,51,10,31,1,6,NA,3,3,3,5,5,5,3,5,5,3,3,3,3,2,4,4,4,7,4,3,4,3,1,5,1,1,4,4,7,4,7,5,4,4,4,NA,2,4,1,2,3,2,NA,3,NA,73,12,4,9,50,NA,2,1,0,0,0,0,0,1,0,23,0,2,1,NA,11,11,11,11,NA,2,"40","60","55","75","55","70","60","98","45","6","2","4","5","8","2","90","75","75","15","90","2","2","2","1","2","4","3","2","3","2","4","2","3","3","2","2","3","2","2","4","2","4","4"
"3009",NA,0.7365,0,0.7128,0.741,0,0.7216,2,NA,2,1,1,2,NA,1,2,4,4,4,4,4,0,100,30,NA,15,85,0,0,NA,0,30,1,7,NA,3,2,4,7,5,5,5,5,5,1,2,2,1,1,5,3,1,6,4,3,7,2,1,1,1,1,7,6,7,1,7,7,7,1,1,2,2,2,1,2,5,2,NA,3,NA,50,8,1,14,40,NA,2,1,0,0,0,0,1,1,0,3,0,2,1,NA,11,11,11,11,NA,2,"15","30","15","50","0","50","50","85","15","4","4","7","5","8","2","50","50","50","30","50","3","5","1","2","4","4","3","2","7","4","7","3","3","3","2","4","3","2","5","5","2","3","4"
"3010",NA,1.7271,0,1.6655,1.7351,0,1.6939,2,NA,2,1,2,NA,NA,1,3,4,1,1,3,1,85,15,70,50,85,70,85,85,50,85,50,1,1,NA,3,1,3,3,1,2,1,3,2,5,5,5,5,3,1,5,4,5,4,3,2,3,4,6,7,1,4,1,4,1,4,1,4,5,2,1,1,4,2,3,2,2,NA,2,NA,51,8,6,9,40,NA,2,1,0,0,0,0,0,1,0,10,0,1,1,NA,11,10,10,10,NA,1,"99","69","95","61","71","84","87","88","93","2","4","1","4","10","1","85","86","85","85","97","1","1","1","1","3","4","2","3","2","2","4","2","4","4","2","2","4","4","1","5","1","5","5"
"3011",NA,0.9027,0,0.8818,0,0,0,2,NA,1,1,1,1,NA,1,1,2,1,1,1,1,100,2,60,NA,100,2,100,100,NA,100,0,1,7,1,3,4,3,1,1,1,1,1,3,5,5,5,5,1,1,5,7,4,1,2,3,1,4,5,1,1,7,NA,4,4,7,2,1,6,1,1,1,4,1,3,3,1,3,2,NA,57,9,4,7,50,NA,2,1,0,0,0,0,0,1,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3012",NA,0.3947,0,0.386,0.3805,0,0.3653,2,NA,2,1,1,1,NA,1,1,4,1,1,1,1,70,0,70,NA,85,30,100,70,NA,85,40,1,2,NA,2,4,3,1,2,2,1,2,1,5,5,5,5,4,1,5,4,4,4,1,4,2,4,6,7,2,5,1,6,6,4,2,1,5,4,1,1,3,4,2,2,1,3,2,NA,78,13,3,13,50,NA,2,1,0,0,0,0,0,1,0,2,0,1,1,NA,1,10,10,NA,NA,1,"100","60","85","15","85","100","100","100","70","6","4","4","4","10","2","70","85","70","70","70","3","4","3","2","4","5","3","3","4","3","3","3","3","3","3","1","4","3","1","4","2","4","5"
"3013",NA,0.6842,0,0.6687,0.671,0,0.6519,2,NA,1,1,1,1,NA,1,2,3,4,4,4,4,0,100,0,0,0,100,0,0,0,0,85,1,7,2,5,3,5,7,5,5,5,5,2,1,1,2,1,1,3,2,1,5,7,3,7,3,1,5,1,1,7,6,7,2,7,6,4,1,1,1,1,2,1,2,5,2,NA,2,NA,38,5,1,14,10,NA,2,1,0,0,0,0,0,1,3,5,1,2,1,NA,11,11,10,11,NA,2,"100","100","100","30","30","100","85","100","0","6","4","4","5","7","2","60","50","50","0","85","2","5","4","4","1","6","7","4","6","2","7","1","2","2","2","2","2","2","2","1","1","1","5"
"3014",NA,1.5243,0,1.4897,1.525,0,1.4785,2,NA,2,1,1,2,NA,1,1,4,4,4,4,4,60,17,60,50,50,51,31,16,50,46,55,1,7,3,4,5,4,3,5,4,4,5,4,3,3,3,3,3,4,3,4,5,4,3,5,4,2,5,6,2,2,2,2,1,4,1,2,5,5,2,1,4,4,2,5,2,NA,3,NA,55,9,1,13,70,NA,2,1,0,0,0,0,0,1,0,25,NA,2,1,NA,11,11,10,10,NA,2,"30","40","60","60","50","50","85","60","50","2","4","4","2","9","2","75","70","75","40","55","4","3","4","2","4","3","4","3","4","5","4","4","3","2","2","2","4","3","2","3","1","4","4"
"3015",NA,0.433,0,0.4233,0.4143,0,0.3909,2,NA,4,3,2,NA,NA,1,2,3,4,3,4,4,3,64,50,50,50,51,3,17,50,31,61,1,7,NA,3,3,3,7,5,4,3,5,4,3,3,4,3,1,3,4,4,3,7,3,6,1,2,2,7,1,4,4,7,7,7,4,2,1,1,1,1,4,1,3,2,2,NA,3,NA,53,8,1,10,10,NA,2,1,0,0,0,0,0,1,1,1,NA,2,1,NA,1,11,11,NA,NA,2,"50","51","50","50","50","50","51","68","20","4","2","6","5","9","1","60","60","61","16","61","4","6","3","2","2","5","4","2","4","3","7","3","2","2","2","2","3","2","2","4","1","3","4"
"3016",NA,1.6835,0,1.6397,1.7385,0,1.6902,2,NA,2,2,2,NA,NA,2,NA,1,4,4,4,4,0,100,50,50,50,50,0,50,60,85,60,2,7,2,5,5,5,5,5,5,5,5,5,2,2,2,2,1,5,1,6,7,4,3,4,1,1,1,1,1,7,4,4,1,7,7,1,1,1,4,3,3,1,1,5,2,NA,3,NA,45,7,4,9,71,NA,2,1,0,0,0,0,0,1,0,3,NA,NA,NA,NA,11,31,30,30,NA,NA,"98","60","16","95","49","80","15","98","14","7","1","1","5","3","2","60","50","0","2","100","1","7","4","4","1","7","5","1","7","1","7","1","5","3","2","1","5","2","1","5","1","5","5"
"3017",NA,0.9151,0,0.8944,0.8989,0,0.8677,2,NA,1,1,1,1,NA,1,2,4,4,4,4,4,40,60,15,15,50,50,15,15,50,40,40,1,7,NA,4,3,2,5,2,5,1,5,1,1,3,1,3,1,5,3,4,6,4,3,7,3,1,2,1,1,7,3,7,1,7,1,7,1,1,1,1,4,1,2,4,1,3,2,NA,40,6,1,12,10,NA,2,1,0,0,0,0,0,1,2,18,NA,2,1,NA,11,11,11,11,NA,2,"50","50","40","50","50","60","50","100","15","4","4","4","5","1","2","50","50","50","50","50","1","4","4","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","5"
"3018",NA,0.7153,0,0.6993,0.7071,0,0.6882,2,NA,2,2,1,2,NA,1,2,4,4,4,4,4,0,70,0,85,0,85,0,0,50,0,15,1,7,NA,3,3,4,4,5,5,5,5,5,2,2,4,3,1,5,4,2,7,6,3,7,2,7,2,2,2,7,6,7,1,7,7,2,5,6,1,3,2,1,2,5,1,3,2,NA,67,11,1,16,10,NA,2,1,0,0,0,0,0,1,2,40,0,2,2,NA,1,11,11,NA,NA,2,"50","60","50","60","40","85","100","85","0","2","4","4","5","9","2","100","100","100","40","100","2","4","1","1","2","2","1","1","4","1","4","2","3","3","3","2","3","3","3","3","4","4","3"
"3019",NA,2.5307,0,2.4476,2.4654,0,2.4262,2,NA,5,3,2,NA,NA,NA,NA,3,4,3,3,3,40,53,11,24,12,46,NA,31,26,41,21,1,4,NA,3,3,3,6,2,2,1,2,3,4,4,3,4,2,2,2,5,5,3,2,3,1,4,2,4,2,4,4,4,2,4,2,1,1,1,1,1,2,1,1,5,1,1,2,NA,21,2,6,9,80,NA,2,1,0,0,0,0,0,1,0,18,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,"51","58","51","51","47","48","49","52","49","6","4","7","2","8","2","52","51","52","50","51","4","3","4","4","4","3","5","4","3","4","4","4","4","4","3","3","4","3","3","3","3","4","3"
"3020",NA,0.9487,0,0.9253,0.9441,0,0.9022,2,NA,2,1,1,2,NA,1,2,4,4,3,3,4,17,90,49,50,49,91,6,5,48,4,77,1,7,NA,3,4,4,1,5,5,4,5,4,2,2,3,2,2,4,3,2,5,6,1,7,1,4,1,1,1,7,5,7,6,7,4,6,1,1,1,3,1,3,3,5,1,3,1,NA,41,6,1,12,10,NA,2,1,0,0,0,0,0,1,1,6,0,2,1,NA,31,11,11,11,11,2,"50","72","50","86","30","79","70","99","41","6","4","5","5","8","2","70","70","51","16","70","3","5","3","3","2","7","4","4","7","2","7","2","3","3","3","3","3","4","3","4","3","4","4"
"3021",NA,0.5443,0,0.5318,0.5942,0,0.5916,2,NA,2,2,2,NA,NA,1,2,2,4,4,2,4,0,60,50,51,15,100,15,60,48,50,71,1,2,2,3,2,4,5,5,5,4,5,5,1,3,3,3,1,5,5,1,4,7,3,2,1,1,1,1,1,7,1,4,1,7,4,1,1,1,1,3,2,1,2,5,1,3,1,NA,NA,NA,1,11,10,NA,2,0,0,0,1,0,0,3,2,16,NA,2,1,NA,31,11,11,11,11,2,"49","98","87","83","49","99","80","99","28","6","4","4","4","1","2","100","70","85","0","70","4","7","1","1","5","6","6","1","4","1","7","1","4","3","4","1","3","4","3","3","3","4","3"
"3022",NA,0.6348,0,0.6201,0.6068,0,0.5818,2,NA,2,2,1,1,NA,1,1,3,2,1,2,2,65,43,50,50,60,50,85,85,50,70,60,1,2,1,2,2,2,2,2,2,1,3,3,4,5,5,5,2,2,5,5,3,NA,1,5,3,4,4,7,2,4,NA,3,3,4,2,1,1,2,1,2,4,1,1,1,1,3,2,NA,27,3,1,10,10,NA,2,1,1,0,0,0,0,6,2,7,0,1,2,NA,11,10,11,10,NA,1,"60","70","71","40","52","85","50","63","85","4","2","4","2","10","1","100","100","100","31","85","4","1","1","1","5","2","7","2","5","2","5","2","5","3","3","1","3","4","3","4","3","4","2"
"3023",NA,2.0131,0,1.9489,1.9895,0,1.906,2,NA,4,3,2,NA,NA,1,1,2,3,3,3,3,30,30,50,50,50,50,60,50,50,50,50,1,4,2,2,1,2,2,2,2,2,2,2,4,4,4,4,1,2,5,NA,4,4,1,1,1,1,5,1,1,NA,NA,4,4,7,4,3,2,5,2,3,4,1,1,2,2,NA,2,NA,53,8,1,10,10,NA,2,1,0,0,0,0,0,1,0,12,NA,NA,NA,NA,11,NA,11,11,NA,NA,"100","50","50","50","50","50","50","85","70","4","4","4","4","3","2","30","30","30","30","60","2","6","2","2","2","4","3","2","3","3","3","3","3","3","2","1","2","1","1","5","2","3","5"
"3024",NA,0.4435,0,0.4295,0.4208,0,0.4078,2,NA,4,2,1,1,NA,1,1,4,3,4,4,1,61,1,1,1,1,0,75,96,0,81,1,1,4,1,1,3,1,2,2,4,3,3,3,5,4,2,3,3,4,3,4,4,4,2,4,2,6,5,4,3,5,2,7,6,6,4,6,2,5,4,2,3,2,2,2,1,2,2,NA,30,4,5,10,70,NA,2,1,0,0,0,0,0,1,4,1,0,2,1,NA,11,11,NA,NA,NA,2,"84","100","16",".","51","99","97","98","52","4","1","4","4","8","2","50","50","50","50","51","4","4","4","4","4","4","4","4","4","1","4","1",".",".",".",".",".",".",".",".",".",".","5"
"3025",NA,1.2067,0,1.1798,1.2916,0,1.2915,2,NA,2,1,1,1,NA,1,1,3,1,1,1,1,97,4,52,51,51,52,99,97,73,99,71,1,2,2,4,2,1,7,1,1,1,1,1,4,5,4,4,1,5,5,NA,1,1,3,1,1,2,2,2,1,1,1,1,6,6,6,1,3,1,1,2,1,1,1,1,1,3,1,NA,61,10,3,9,10,NA,2,0,1,0,0,0,0,2,0,5,NA,1,1,NA,1,10,10,NA,NA,1,"66","77","69","73","69","88","59","60","99","5","1","1","1","9","2","70","65","72","65","60","1","1","1","1","1","1","1","1","1","1","4","4","4","2","2","1","5","2","2","1","2","5","4"
"3026",NA,2.0381,0,1.9908,2.0242,0,1.9709,2,NA,4,2,1,2,NA,1,2,4,3,4,3,4,NA,62,NA,NA,NA,86,41,32,NA,3,59,1,7,NA,3,3,5,1,5,5,5,5,5,1,2,3,2,1,3,4,1,4,7,1,7,2,2,1,4,1,6,5,7,7,7,7,7,1,3,4,2,1,1,2,5,1,3,1,NA,66,11,1,9,50,NA,2,1,0,0,0,0,0,1,0,40,0,2,1,NA,1,11,11,NA,NA,2,"0","60","30","85","15","100","85","100","15","4","4","7","5","6","2","85","85","85","50","85","4","5","3","4","3","6","2","1","6","2","7","1","2","2","2","2","4","2","2","4","5","4","4"
"3027",NA,0.5062,0,0.4945,0.4679,0,0.4593,2,NA,1,1,1,2,NA,1,2,1,4,4,4,4,0,100,0,0,0,100,0,0,0,0,60,1,6,NA,4,2,3,7,5,5,5,5,5,1,1,1,1,1,5,1,2,7,7,3,4,3,1,2,1,1,5,7,7,1,7,4,1,2,1,1,2,2,1,2,5,2,NA,2,NA,35,5,6,13,10,NA,2,1,0,0,0,0,0,1,0,5,1,2,1,NA,1,11,11,NA,NA,2,"60","100","100","100","85","100","100","100","0","1","4","4","5","2","2","85","85","85","0","85","2","4","3","2","2","4","3","2","2","1","4","1","2","2","2","2","2","2","2","2","2","2","4"
"3028",NA,0.3652,0,0.3567,0.3917,0,0.3828,2,NA,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,40,15,NA,50,60,50,50,60,NA,50,50,1,2,NA,3,3,3,2,4,4,4,5,4,5,5,5,5,5,4,5,3,4,3,1,3,2,4,5,6,1,4,3,4,4,4,NA,4,3,3,1,1,4,2,NA,3,2,NA,3,NA,55,9,4,13,10,NA,2,0,0,0,1,0,0,3,0,40,0,NA,NA,NA,1,30,NA,NA,NA,NA,"50","50","50","50","50","50","50","60","50","3","4","4","4","7","2","50","50","50","40","50","4","4","4","3","4","5","4","4","4","4","4","4","2","2","2","1","3","2","1","2","2","3","4"
"3029",NA,1.5562,0,1.5143,1.4237,0,1.3457,2,NA,2,1,1,1,NA,1,1,4,1,2,1,1,85,0,50,50,60,0,92,85,50,75,0,1,2,NA,2,3,3,1,2,2,2,3,3,5,5,5,5,2,2,5,4,4,3,1,3,4,7,5,7,2,2,2,1,4,4,2,2,5,5,1,1,4,4,3,1,2,NA,2,NA,52,8,1,14,10,NA,2,0,1,0,0,0,0,2,2,NA,NA,1,1,NA,11,10,10,10,NA,1,"61","29","57","2","51","62","51","31","86","2","4","1","1","10","2","60","62","100","64","54","4","2","2","2","6","3","3","2","3","5",".",".","5","5","3","1","4","4","2","5","1","4","1"
